Rating,Review,Comments
5,Pretty good,"Nice mobile,READ MORE"
4,Mind-blowing purchase,Excellent product at this price range😊READ MORE
5,Very Good,Overall good 👌 but display quality is no good.READ MORE
4,Horrible,Really very bad phone.Display is very bad .And some times its screen is not visible properly.READ MORE
5,Excellent,I bought  soo many mobiles in flipkart first time iam writing a review I will say only one word mobile = AWESOMEREAD MORE
5,Nice,Good on this priceREAD MORE
5,Good choice,Sometimes fingerprint doesn't work properly . Display  is quite less visible when in sunlight. All other things are good.READ MORE
3,Just okay,Awsome product..picture quality is so good.READ MORE
4,Absolute rubbish!,Total display is balck I can't able to open it. Display not showing. Most worst mobile I purchasedREAD MORE
4,Super!,Nice phone in this price range...READ MORE
5,Terrific purchase,Best mobile under 13kREAD MORE
5,Decent product,nothing badREAD MORE
5,Could be way better,Display is very poor.Display light went off after one month.Display having issueREAD MORE
5,Slightly disappointed,Gaming sensivity is very lowREAD MORE
5,Best in the market!,Nice phone value for moneyREAD MORE
5,Slightly disappointed,I think this is the perfect time for  review i has used it for last 48 days over all it is a good phone but the display disappointed me .When for the normal use you won't feel much problem but when you use youtube you will get disappointed i brought this for my father. After a month realme launched 6i so I got little disappointed because it is much better than narzo 10 as comparing to every area  Back camera is good but it struggles for long shots So if you are planning to buy  narzo kindly g...READ MORE
5,Brilliant,"Very nice phone, feeling good, camera quality is osem, battery backup is good, look wise nice, wait is average, invest your money for this phoneREAD MORE"
5,Did not meet expectations,Very bad in cameraREAD MORE
5,Best in the market!,"With this price range, good to have this mobile. If the display would have been full HD then no choice to prefer any other mobile.READ MORE"
5,Great to have in this  Price Range,"After using for  1 month I loved the mobile .It's battery life is not as it is said , but as it gets old it is degrating the battery life. The screen looks great.Camera quality is good.Performance is also better than any other mobiles as comparatively this price range mobilesFor gamers,PUBG don't lag, no frame drops.But there is a big Problem of Heating .Thanks.READ MORE"
5,Decent product,Rear camera goodFront camera photo very bad qualityBattery superDisplay not smooth workingREAD MORE
4,Nice,"The design of the phone is not good. The camera is pointing out too much, that is, the physical depth of camera as compared to mobile body is too much. If the mobile is dropped by chance and it hits the floor on back side, its camera will have the chance to get broken. Secondly, the volume and power buttons are on opposite side; because of which the screenshot automatically takes place. Volume and power button should be on the same side.Overall the phone is good.READ MORE"
5,Classy product,Wow ..........What a product .......🥰🥰And Value of money 😘😘😘READ MORE
5,Worst experience ever!,Very poor phone Internet speed very poor camera quality very poor and hanging problem total poor performanceREAD MORE
5,Best in the market!,Product is goodREAD MORE
4,Mind-blowing purchase,super good productREAD MORE
5,Brilliant,😌Nice 🔋 performance with 18w charger .Transperant back cover with phone in box.Camera quality not as expected but it's too good with value for 💰💰READ MORE
5,Highly recommended,Very good mobile phoneREAD MORE
5,Classy product,Accept selfie cam capture picture little bit blackish except that everything is fantastic especially the battery backup and the camera is also good all modes.....READ MORE
5,Brilliant,CooLREAD MORE
4,Classy product,It's amazing phoneREAD MORE
5,Nice product,Good productsREAD MORE
5,Highly recommended,GoodREAD MORE
5,Great product,SuperREAD MORE
5,Great product,Best mobile in this amountREAD MORE
5,Classy product,OsmREAD MORE
5,Terrific,Nice productREAD MORE
5,Simply awesome,GoodREAD MORE
5,Must buy!,Good one and best in priceREAD MORE
5,Good choice,Accourding price it is best phoneREAD MORE
4,Nice product,Superb phoneREAD MORE
4,Good quality product,Very Good  Product respective to priceREAD MORE
4,Worth every penny,It's good product & value for moneyREAD MORE
5,Nice product,Awesome 😊😊😊 î líkê... It .... Vëry müçh...READ MORE
3,Fabulous!,Nice 👍 permanence superbREAD MORE
5,Terrific purchase,Nice 👌READ MORE
5,Wonderful,Delivery was to late about phone it was superbREAD MORE
3,Terrific,Value for money...Suppperrrrr... nice phoneREAD MORE
5,Simply awesome,No 1qualityREAD MORE
5,Very Good,Best in this rangeREAD MORE
5,Wonderful,GoodREAD MORE
5,Mind-blowing purchase,This mobile rom very bestREAD MORE
5,Terrific,According to the price this phone is worthREAD MORE
4,Excellent,Very very impressed by productREAD MORE
5,Worth every penny,Bettry is good but screen quality is dullREAD MORE
5,Terrific,Very good smartphone by relimeREAD MORE
5,Super!,Loved somuch😘...very nice phone go for it..READ MORE
5,Delightful,Personally I use This Mobil it's Totally ExcellentREAD MORE
4,Must buy!,Very good budget phone . Phone is osm .nyc lookREAD MORE
5,Highly recommended,Best Phone 2020👌👌👌READ MORE
5,Highly recommended,Awsm phnREAD MORE
3,Mind-blowing purchase,Super phoneREAD MORE
4,Delightful,Overall phone is good but screen off display isn't working!!READ MORE
5,Simply awesome,Excellent product ...Value for Money....READ MORE
5,Great product,Very nice cameraREAD MORE
5,Very Good,Not that bad. Don't pay attention to negative comments. Phone is far goodREAD MORE
5,Very poor,"Battery not good, selfie camera is bad,display quality is very badREAD MORE"
3,Nice,"It's gud budget phone. Camara is gud, battery backup is excellent, Display is worst only low light we can use for sun light it's not looking gud this is main fault in this phone. Performance is gud.READ MORE"
5,Nice product,Good phone in this price rangeREAD MORE
5,Excellent,Camera quality ok not too badNo hang and very fabulous performanceNice design and lookGood displayPrice too highIf it's 10k it's worthVery good pubg play with her graphicsRealme 3 pro is betterREAD MORE
4,Brilliant,Very goodREAD MORE
5,Good choice,OsamREAD MORE
4,Worth every penny,BestREAD MORE
5,Fabulous!,Outstanding performanceREAD MORE
5,Terrific purchase,mind blowing product 👌👍👍👍READ MORE
3,Simply awesome,2020 best price for best MobileREAD MORE
5,Good quality product,All features are good but camera quality weak by comparing to redmi note 8READ MORE
5,Highly recommended,NiccccREAD MORE
5,Really Nice,Expect display all are goodREAD MORE
4,Terrific,Camera is awesomeAnd Playing Pubg experience is good for it.Nice battery backupHappy with a large storage of 128GB.READ MORE
5,Just wow!,WowREAD MORE
5,Highly recommended,Awesome cameraREAD MORE
5,Wonderful,Ek number a1READ MORE
5,Perfect product!,Nice phone with heavy battery ND average display.... But good value for money phone...READ MORE
5,Simply awesome,AMAZINGCAMERA QUALITY IS VERY GOOD NO LAG PLAYING GAMESREAD MORE
5,Just okay,Overall good..I have noticed one issue ther have lots of touch problemREAD MORE
5,Bad quality,Don't waste money on this deviceREAD MORE
5,Really Nice,GoodREAD MORE
5,Excellent,nyc phone. worth for money. battery backup is osm.READ MORE
5,Good choice,Nice phoneREAD MORE
5,Wonderful,GudREAD MORE
5,Worth the money,One of the Best in its classREAD MORE
5,Mind-blowing purchase,Best performance phone in this priceREAD MORE
5,Wonderful,AwesomeREAD MORE
5,Perfect product!,Camera quality is very best and mobile parformance is very best.READ MORE
5,Not good,Display is very badREAD MORE
5,Decent product,"Bad display , low display lightNothing seen in sunlight.READ MORE"
4,Wonderful,camera 4.7/5battery 5/5display 4/5value for money 4.8/5...I'm satisfied with overall performance.READ MORE
5,Delightful,Best phone under budgetREAD MORE
5,Not good,Display quality is not effective as per my expectation.READ MORE
5,Best in the market!,Delivery boy is sooo good timeing god responds nice....READ MORE
5,Highly recommended,Best camera quality in this phone I really happy for pirchess this phoneREAD MORE
3,Brilliant,NiceREAD MORE
5,Fabulous!,NiceREAD MORE
4,Best in the market!,GoodREAD MORE
5,Best in the market!,This much more better.READ MORE
5,Terrific,NiceREAD MORE
5,Perfect product!,GoodREAD MORE
5,Bad quality,Money ruinedREAD MORE
5,Great product,Nice mblREAD MORE
5,Terrific purchase,NiceREAD MORE
4,Brilliant,Osm mobileREAD MORE
4,Value-for-money,All are gd performance but the camera clarity is not satisfied me...READ MORE
4,Perfect product!,AwsmREAD MORE
5,Perfect product!,Very good mobile and value of money for PUBG lovers!!READ MORE
4,Fabulous!,Nice cam & batteryREAD MORE
5,Wonderful,NicREAD MORE
5,Super!,Good phoneREAD MORE
5,Worth every penny,Excellent produtREAD MORE
5,Awesome,Awesome phone but led notification is not available with deviceREAD MORE
5,Moderate,VeryREAD MORE
5,Excellent,Nice productsREAD MORE
4,Good quality product,Good mobileREAD MORE
5,Very Good looking,The mobile ids quiet awesome and the camera is excellent .But one default in the mobile is display.Best budget mobile for youngsters.READ MORE
5,Terrific purchase,AwesomeREAD MORE
5,Just wow!,NiceREAD MORE
5,Highly recommended,NicrREAD MORE
4,Great product,SuperbREAD MORE
3,Excellent,SuperREAD MORE
4,Best in the market!,Nice productREAD MORE
5,Great product,Nice productREAD MORE
5,Simply awesome,Nice productREAD MORE
4,Very Good,Awesome phoneLow flashlightProfessor is terrific3***ratingREAD MORE
4,Wonderful,Good productREAD MORE
5,Pretty good,Value for money productREAD MORE
5,Awesome,Overall a good product. Camera is good and also other quality good innthis rangeREAD MORE
5,Decent product,The HD Display quality is very bad this 1 thing is cons of this phone. Overall Good. Price is so high. Where We spend 12000/- Rupees but can't get Full HD. This amount is not little. PubG & FreeFire gamer may disappoint for the Graphics. If you arrange extra 1500-2000 rupees for for another mobile. If you budget limit then go for it.READ MORE
5,Terrific purchase,GoodREAD MORE
5,Terrific,Realme Narzo 10 is Excellent Mobile in Low CostREAD MORE
4,Just okay,Good oneREAD MORE
5,Best in the market!,mobile good but i am not citiesfaedREAD MORE
5,Terrific purchase,Very nice mobile. I am happy to buy this phoneREAD MORE
4,Classy product,Amazing productREAD MORE
5,Wonderful,Best phoneREAD MORE
5,Absolute rubbish!,"Display poor, camera average, battery backup average, touch doesn't work properly, its worth 8-9K not 12KREAD MORE"
3,Mind-blowing purchase,Only one word superREAD MORE
5,Pretty good,Good product superb productREAD MORE
5,Just wow!,Nice.....READ MORE
5,Classy product,"Every realme set is good but narzo 10 is excellent, in this amount all features very good to me kahunga set bahut achha heREAD MORE"
5,Awesome,Nice lookingREAD MORE
5,Fabulous!,Nice Realme Nazaro 10 Smart PhoneREAD MORE
5,Absolute rubbish!,Selfie camera is very poorREAD MORE
5,Very Good,GudREAD MORE
5,Worth every penny,value for money nice cameragood battery lifegood performanceall around value for money divice..READ MORE
5,Awesome,"This phone is very osmm🥰👌🏻👌🏻""Camer"" wow that's wonderful✨😍✨😍Unbelievable photo shoot,📷📷Bettry performance great👍100% Value for money👍🏻I'm very Happy Buy this Product🥰😍🙈❤READ MORE"
5,Just okay,best cameraREAD MORE
5,Bad quality,Diasply is not goodREAD MORE
4,Nice product,Camera quality is very good Battery is more than good Price is comfortable Nice phone this price rangeREAD MORE
5,Fabulous!,A great foneREAD MORE
5,Simply awesome,NiceREAD MORE
5,Best in the market!,best mobile not see anywhere thankyou flipkartREAD MORE
5,Great product,Osm phone and camera super ❤️❤️ i like it realme narzo 10READ MORE
5,Decent product,Average 😭😭😭READ MORE
5,Super!,Phone is very good. I am Happy 😍READ MORE
5,Perfect product!,Super Quality and super ui workingREAD MORE
5,Good quality product,It's good in performance and expected to have more sharper imagesREAD MORE
5,Bad quality,Camera is good but charging is very slow...takes almost 4 hours to full chargeREAD MORE
5,Perfect product!,Good productsREAD MORE
5,Pretty good,"Good budget phone,display quality is slightly low quality, but battery, and features are good.There is an option for REAL SOUND for actual sound turn it OFF.If you dont turn it off you dont get good quality of sound at time of game play and at time of talk.All other things are good.READ MORE"
4,Fabulous!,Love it💕💕🔥amazing phoneREAD MORE
5,Just wow!,Good oneREAD MORE
5,Nice,Some times it's getting hang and misbehave and outdoor display is irritatingREAD MORE
5,Brilliant,Great phone in this segment.the all rounder.perfect for gifting .battery iss good and camera is also pakka...realme ia always great.love realmeREAD MORE
5,Worth every penny,The screen size is quiet bigREAD MORE
4,Excellent,first impression is too good. long lasting battery and good camera quality as well as super performance.READ MORE
5,Worth the money,Excellent performance for the price. Camera and display are average.READ MORE
5,Great product,Top Class Luck . New Blue Color.Camara is Avarege . Back is goodBattery is top classPropermencs is hit nowREAD MORE
5,Terrific purchase,"The phone was amazing the camera quality was superCharger and battery,display was awesome best product in this price rating 5/5READ MORE"
5,Simply awesome,ExcellentREAD MORE
5,Best in the market!,Nice mobileREAD MORE
5,Super!,Realme gives very good quality in mid price range.If there are no availability of realme mobile phones then there is Monopoly of redmi mobile phones and overall realme's all mobile phones are better than others.READ MORE
5,Super!,GoodREAD MORE
5,Classy product,Nice packREAD MORE
5,Highly recommended,BLOST Amazing experience at this mobile at this price So excellent performance zero percent laggy and best charging in Mobile and cemara performance awesome....READ MORE
5,Highly recommended,Very good processor and smooth  and nice cameraREAD MORE
5,Highly recommended,very goodREAD MORE
5,Mind-blowing purchase,Awesome phone from realme nice feature in this phone and display quality is mind blowing I love this phone 😍😍😍😍😍READ MORE
4,Classy product,GoodREAD MORE
5,Brilliant,AwesomeREAD MORE
4,Fabulous!,One of the best budget phone.READ MORE
5,Classy product,Good productREAD MORE
5,Best in the market!,Nice..READ MORE
5,Awesome,Nice phone camera quality good battery  life bestREAD MORE
5,Pretty good,Overall performance is good only problem I found is display brightness It really low and hardly visible in outdoor daylightREAD MORE
5,Terrific,Awsome phoneREAD MORE
3,Terrific,Beyond perfectGAMING is awesomeBut it is not full HDREAD MORE
5,Great product,SuperREAD MORE
5,Perfect product! Best to buy,Best Phone under this price. The features are amazing and easily understandable.READ MORE
5,Just okay,Mobile mst ahe reREAD MORE
5,Wonderful,Fast delivery... Best performance... Good product...READ MORE
5,Very Good,nycREAD MORE
5,Fabulous!,NycREAD MORE
5,Simply awesome,Gud phoneREAD MORE
5,Super!,"Good delever..,.READ MORE"
5,Best in the market!,Nice phoneREAD MORE
3,Highly recommended,At this price tag good specification over all 7/10READ MORE
5,Terrific,Super mobile and good enjoying the performanceREAD MORE
5,Worth the money,gdREAD MORE
5,Really Nice,"Value for Money Phone under 12,000/-READ MORE"
5,Wonderful,I am happyREAD MORE
5,Brilliant,SuperREAD MORE
4,Good choice,Good productREAD MORE
5,Fabulous!,Super phoneREAD MORE
5,Worth every penny,Just go for it.READ MORE
3,Classy product,GoodREAD MORE
3,Bad quality,Not good after 9 days fingerprint not work....😣😣😭😭😭READ MORE
5,Terrific,Great product awesome in all the performancesREAD MORE
5,Classy product,Super mobileREAD MORE
4,Highly recommended,GooooodREAD MORE
5,Good quality product,"Display could have been better ,like FHDREAD MORE"
5,Not good,Don't buy..Front camera is not upto the mark pictures are very blur. Fingerprint sensor doesn't work properly. Phone hang a lot display doesn't come even you press the power button.Waste of money..READ MORE
4,Brilliant,Its a beast at that price...Don't think much...Go for it...READ MORE
5,Brilliant,Value of moneyREAD MORE
4,Highly recommended,Super performanceREAD MORE
5,Brilliant,If the screen resolution 1080p then it is beast at the price tag of 11999READ MORE
4,Nice product,Nice projectREAD MORE
5,Nice,"। Display is not good ,,but camera and battery backup  r good... after 15 days mobile is hanging..call are not received...READ MORE"
3,Worth the money,Good but touch pad not perfectREAD MORE
5,Wonderful,Excellent according to the price ....Camera is awesomeREAD MORE
5,Great product,"Nice phone,camera and processorREAD MORE"
4,Delightful,"Very nice product at this range i.e 11999Battery backup is very Good, performance is betterUnlike this phone too muchREAD MORE"
5,Wonderful,Front camera is average and battery is goodREAD MORE
5,Terrific purchase,GoodREAD MORE
5,Super!,What more do you expect at this price range ?It's simply awesomeREAD MORE
5,Could be way better,Main problem is phone get automatically off while surfing any app ... Fix this issue in next updateREAD MORE
5,Classy product,Awesome phone Camera quality is so goodBack looks is very niceREAD MORE
5,Must buy!,Nice phone with great batteryREAD MORE
3,Worth every penny,Supop mobile so ismode nas usREAD MORE
5,Delightful,Just googREAD MORE
4,Perfect product!,Value For Money Product..Amazing Experience with flipkart.READ MORE
3,Awesome,Great Performance ....Mobile is Value For Money With Great CameraREAD MORE
5,Good choice,overall the phone worth the money.But the display backlight is not expected as much.the display backlight is low and can't even see in the daylight compared to other phones the phones even at lower price have so much brightness than this.Thats the only fault that I have seen in this phone.But the display is a big factor that making a good phone .But in this case it's very diappointing to see this diaplay fault.READ MORE
5,Perfect product!,Awesome CameraAwesome Battery BackupAwesome Display QualityAwesome PerformanceAwesome Charging SpeedFully Paisa wasulREAD MORE
5,Wonderful,"Very good performance, awesome battery back, good mobile in this priceREAD MORE"
5,Fair,Display Its display is very poor....This phone is only for PUBG not good quality of Image of clickREAD MORE
4,Classy product,Nice phoneREAD MORE
4,Terrific,It's best phone to buyREAD MORE
5,Super!,GoodREAD MORE
5,Great product,Its a very nice budget phoneREAD MORE
5,Awesome,Very good mobile and average cameraREAD MORE
5,Excellent,best camaraREAD MORE
5,Best in the market!,"I got this only in just 2 day, super fast delivery by flipkart and ecom express.Thankyou Flipkart & Ecom ExpressREAD MORE"
5,Worth every penny,Good phone at this price. You can get it.READ MORE
5,Excellent,Awesome mobile guruREAD MORE
4,Terrific,"Really in 12k price awesome... I'm very happy, bcoz it's my 3rd try... And order is confirmedREAD MORE"
5,Simply awesome,Just owao!!!!Great pH this price. camera quality very good . Battery backup & performance also good. Delivery very fast only 20 hour's time. Camera quality excellent ❤️❤️❤️READ MORE
4,Good quality product,Good....READ MORE
4,Best in the market!,This is a value productREAD MORE
5,Classy product,Mst phoneREAD MORE
5,Super!,Everything perfect budget phoneREAD MORE
5,Wonderful,goodREAD MORE
5,Wonderful,NiceREAD MORE
5,Great product,Nice mobile at this cost..... battery is absolutely great. Charged for 2hrs Nd using it from morning with hotspot on still 55% by 10pm. Camera is good 👌READ MORE
4,Excellent,Not badREAD MORE
4,Super!,Just okREAD MORE
5,Classy product,Overall good product..Thanks flipkart ❣️READ MORE
5,Excellent,Super fastREAD MORE
5,Just wow!,Very good product...READ MORE
5,Worth the money,Thank you flipkart for this mobile on sale. Such a nice mobile with gr8 Features In this range camera is ok but battery 🔋 back up is good.READ MORE
5,Highly recommended,Very good phone.. I love it too muchREAD MORE
5,Great product,Wow nyc mobileREAD MORE
5,Brilliant,Very nice product for this price range and it's feel very premium product. Thanks to Realme and flipkart for safe delivery to me.READ MORE
3,Terrific,Good but not muchREAD MORE
4,Good quality product,Over all performance is good but the display was badREAD MORE
4,Brilliant,SuperREAD MORE
5,Awesome,Yay thqts too good phone ???READ MORE
4,Great product,I'm happyREAD MORE
5,Mind-blowing purchase,It's a great phone. With unbelievable specs for such price. Battery life is extremely good. Camera quality good. Speed is great. Easy to handle.. color is version is Upto mark. Well doneREAD MORE
5,Highly recommended,Best PhoneREAD MORE
5,Must buy!,realme narzo10  is very good smartphone for users in normal budgetREAD MORE
5,Wonderful,Osm product bro so nice and long battery value of moneyREAD MORE
5,Terrific,"Very very good product ,and bettery  power assomREAD MORE"
4,Brilliant,ITs a great Deal by a FlipkartREAD MORE
5,Best in the market!,best mobileat such price having such a massive battery and ROMREAD MORE
3,Super!,SuperbREAD MORE
4,Wonderful,Excellent.... value for money... battery backup fadu.....jbrdst.... camera awesome.... looking goodREAD MORE
5,Delightful,Good handset of Realme narzo 10.better performance & value of money.Good delivery service of the Flipkart.READ MORE
3,Terrific,Mobile is superrr workingREAD MORE
5,Delightful,"Battery and camera is awesome but face lock and finger lock is not good, Error occurres mostly when u use finger sensor. Otherwise good product. If you want to buy phone of same range and are confused between realme and readmi, I suggest go for Readmi.READ MORE"
3,Just wow!,Good device in low moneyREAD MORE
4,Terrific purchase,Good condition in mobileREAD MORE
4,Just wow!,Super camera battery displayREAD MORE
4,Great product,Best amazing phone... nice camera...READ MORE
3,Worth every penny,SuperREAD MORE
4,Good,Online vedio very bad.... Selfi very badREAD MORE
5,Awesome,Best products received from flipkartREAD MORE
5,Fabulous!,Low price in best mobile ....READ MORE
5,Awesome,outstandingREAD MORE
5,Terrific purchase,GoodREAD MORE
5,Just wow!,Mobile is good and it is a best mobileREAD MORE
5,Terrific purchase,"Worthy Purchase, Nice performance really I'm impressed.READ MORE"
5,Brilliant,For Delivery:- 5 Star got delivered in 3Days (in lockdown)[kudos to the delivery agents]The quality of the phone is awesome. I ordered the white one. Whole body is plastic made (at this price point it is not bad #opinion).PROS *Long Battery Life (used for 2 days in full charge)*Good camera at this price.*Comes with latest android version.*Massive screen *UI is good(not too good)CONS*display is not full hd*tough to handle*headphones not provided(common nowadays)*too much pre-instal...READ MORE
5,Must buy!,Nice phoneREAD MORE
5,Terrific,Battery life is excellentValue of moneyCamera bestREAD MORE
5,Does the job,avarege fonecamera not goodbut avarege Mobile phoneREAD MORE
5,Classy product,Good deviceREAD MORE
4,Best in the market!,GoodREAD MORE
4,Must buy!,Very Good Phone and Gaming phoneREAD MORE
5,Just wow!,Awesome handsetREAD MORE
4,Worth every penny,"I am so happy, because realme narzo is a best all-rounder phone🥰🥰🥰🥰READ MORE"
5,Pretty good,Best phoneREAD MORE
5,Mind-blowing purchase,value of moneyREAD MORE
5,Highly recommended,Nice camera performance & all performance is bestREAD MORE
5,Does the job,No Fast charging and display is so GoodREAD MORE
5,Does the job,"Better phone real me Narzo 10 Much better phone in mi , Samsung , vivo , oppo....😊😊😊😊READ MORE"
4,Simply awesome,Superb product tnx for flipkartREAD MORE
5,Highly recommended,Nice mobileREAD MORE
5,Wonderful,Simple the phone is amazing 😍👌Best in price range 👍READ MORE
5,Best in the market!,Very good phone nice camersREAD MORE
5,Perfect product!,Good phone with  excellent Battery backup. mainly attracted with the 4GB+128GB combination.Good Design & light weightHighly recommended in this price range.READ MORE
5,Delightful,I think Screen resolution would much be betterREAD MORE
5,Awesome,Very good product and price will be very goodREAD MORE
5,Worth the money,All good but display will be better what realme confer in this price segmentREAD MORE
5,Highly recommended,Nice phoneREAD MORE
4,Really Nice,The  best oneREAD MORE
3,Awesome,It's fantasticREAD MORE
5,Good,Camera not upto the mark and display is not goodREAD MORE
4,Awesome,Excellent performance and battery backup backup is very very very good you can always taken don't time waste I usedREAD MORE
5,Excellent,Good camera and batteryREAD MORE
4,Very Good,Nice phone.... But now a days.... Phones should have much more than dis phone have at these prices segmentREAD MORE
5,Brilliant,Value of moneyREAD MORE
5,Brilliant,Fast charger is slowREAD MORE
5,Simply awesome,Battery is losing charge when playing pubg like games and when use the screen at high quality otherthan the product is superb awesome I love it the features etc😘READ MORE
3,Must buy!,Mobiles is bastREAD MORE
5,Simply awesome,This is a great phone in this range. Camera quality is good. Battery performance is also good. The storage is also good. Alover the complete phone is goodREAD MORE
5,Super!,Supper phone good value for your money 1 day before deliveryREAD MORE
5,Decent product,Dark screen in youtubeREAD MORE
5,Highly recommended,Very very good mobileREAD MORE
5,Nice product,Nice product with this price range.READ MORE
4,Fair,NiceREAD MORE
4,Simply awesome,Very good photosREAD MORE
3,Moderate,"Great mobile in this price range...super battery, display, touch and other features are also quite promising....only con i could say is front camera which is not soo good. However, can't say this as a con as the front cam is 16mp only.Though front camera is great for capturing selfies, One major drawback is that brightness is too low, u can't see other person's face In video calling unless u r Infront of light. Front camera always be dull and literally u have to stand in front of a light. I...READ MORE"
5,Brilliant,Nice Mobile as per priceREAD MORE
5,Best in the market!,Super phoneREAD MORE
5,Perfect product!,Awesome mobile .....go for itREAD MORE
5,Really Nice,Great deal..READ MORE
4,Value-for-money,Best mobile ever... Realme is best...READ MORE
4,Simply awesome,Nice product and nice behaviour of delivery person Good delivery agent Thanks FlipkartREAD MORE
5,Terrific purchase,All goodREAD MORE
5,Just wow!,"Very good phone, Value for moneyREAD MORE"
3,Highly recommended,Nice phoneREAD MORE
5,Excellent,NiceREAD MORE
4,Brilliant,I like this phone 😍😍😘😘💖💞💞💞💞READ MORE
5,Terrific,This phone are awasmREAD MORE
5,Value-for-money,Super and highly smooth performance...READ MORE
5,Perfect product!,Good productNice phone west qualityREAD MORE
4,Good quality product,good product average mony phone.i satisfy this phone and features. Thanx. ralme .READ MORE
5,Wonderful,Nice product but buld quality not goodREAD MORE
5,Best in the market!,Best quality picREAD MORE
4,Must buy!,Superb PhoneREAD MORE
3,Mind-blowing purchase,SuperbREAD MORE
5,Terrific,Nice and budget phoneREAD MORE
5,Terrific purchase,Great phone ever usedREAD MORE
5,Very Good,Value for moneyREAD MORE
5,Value-for-money,In this price range....It is perfect....READ MORE
5,Great product,unbeatableREAD MORE
4,Brilliant,NiceREAD MORE
4,Classy product,SuperbREAD MORE
4,Worthless,Full of hanging & app crashing problem even after all updates... Do not buy this phoneREAD MORE
5,Not recommended at all,3rd class phone . Camera quality is not good . Within 3 daya networking issue . And when I connect aux cable . The phone is automatic restart. When I click on replacement within replacemant time . Flipkart  cancel my request ..READ MORE
5,Fabulous!,Display super super phoneREAD MORE
5,Terrible product,"Hanging problem, phone get hanging after disconnected the phone call, don't buy the phone.over all performance is too poor, don't buy this phone.READ MORE"
4,Classy product,Good productREAD MORE
5,Super!,Soooo goodREAD MORE
5,Waste of money!,"The performance of mobile is quite good... but if I talk about display... it's not good as per current requirements of smartphones.. The video quality is look like a black and white, and not colourful... Moreover ping  graphic doesn't looks great...,❌READ MORE"
5,Simply awesome,Nice product thanks realme and Flipkart and special thanks to dilevery boyREAD MORE
5,Nice,Nice phone with heating issue but redmi note 8 is much better option with better specs in same budget....READ MORE
4,Very poor,As mobile not satisfiedREAD MORE
4,Not recommended at all,Camera quality is not adequate and all photos are bad and over all bad performance this phone so don't buy thia productREAD MORE
5,Delightful,NiceREAD MORE
5,Value-for-money,Good quality camera  good phone but average speakerREAD MORE
4,Awesome,Mediatec G80 awesome processor Great phon Value for moneyGood cameraGood designREAD MORE
5,Worth the money,Good battery performance.Value for moneyREAD MORE
5,Super!,GoodREAD MORE
5,Mind-blowing purchase,Looks cool....READ MORE
4,Slightly disappointed,"Poor UI,UXPoor DisplayPoor CameraBetter go with SamsungREAD MORE"
5,Mind-blowing purchase,Amazing purchase.. really very satisfied with this mobile..READ MORE
3,Horrible,Its very bad product i m not suggested to anybody to purchace it and flipkart is aslo make fool us it is very farji site dont purchase any item from this siteREAD MORE
4,Perfect product!,Value for money battery backup was super and good looking mobile and great ram and romREAD MORE
5,Not recommended at all,This phone is all about 5000 battery and 48mp camera. In normal mode during taking photos are nice but the portrait mode is of poor quality.READ MORE
5,Must buy!,Awesome product...my best choice to get this mobile.Best cameraSuper power batteryLarge displayMore functional machineBest night dark option Macro & wide camera too goodSelfi camera excitedFast charging & C type port make it cool..READ MORE
3,Not recommended at all,phone is decent in performanceREAD MORE
5,Waste of money!,Display is very badREAD MORE
5,Really Nice,Display blank after 20 days worst product ever dont buyREAD MORE
5,Unsatisfactory,Very very bad experience having problem 1. Display quality is very bad low brightness2. Battery drain after one week of usage 3. Flipkart platform does not support for such cases very bad experience with flipkart customer service representative.4. Mobile excessive heating during charging5. Making fool in camera MP. VERY bad result.6. Laging in playing games at high graphic .READ MORE
4,Best in the market!,"This phone is very good in this range 12Kover all performance is very good,READ MORE"
4,Decent product,Mobile performance is good one this is missing in this phone full HD and improve 48  cameraREAD MORE
5,Waste of money!,"Waste camera,Waste of money!READ MORE"
5,Good choice,Display can be betterCamera goodPerformance goodREAD MORE
5,Did not meet expectations,"It's performance is far below than expected.Earlier I used realme 1 which served me excellently for more than two years.I bought the new one for my online classes.It failed utterly , it's hanging alot,I just can't even complete one class even though wi-fi is with full signal.READ MORE"
5,Bad quality,What's app calling time images are very poor 😢😥😥READ MORE
5,Did not meet expectations,Never expected such a third class phone from realme. Poor sound quality and heavy as hell. No at all happy with the purchase. I have already posted for sell in olx. No one should buy this product.READ MORE
5,Super!,Good phone with these budgetGood performance and battery but the camera is not goodREAD MORE
4,Good,Phone is good but display quality is very bad ☹️READ MORE
5,Expected a better product,Product is good but Delivery boy behavior is very badREAD MORE
4,Terrific purchase,Fast changing is not workingREAD MORE
5,Useless product,Very bad mobile please don't take this mobile.READ MORE
3,Nice,Display is very bad processor is quite good overall a food phone just go for itREAD MORE
4,Delightful,Battery and processor are awesomeCamera is averageThose who are saying display brightness is low should check battery power save mode in settings and disable itOverall goodREAD MORE
5,Delightful,Please watch mobile Unboxing video@ SAI HASINI CRAFTSIn YouTube channelREAD MORE
5,Don't waste your money,Sometimes screen is not working while thier is incoming call and brightness issue while doing video callsREAD MORE
4,Useless product,Failure phoneREAD MORE
5,Nice product,"Little bit costly , Lack of good camera and display otherwise it's just phenomenal .READ MORE"
4,Nice,All ok but..very poor displayREAD MORE
