Rating,Review,Comments
5,Not recommended at all,Within 1 month the touch ended working automaticallyREAD MORE
4,Super!,"Good product at this price, good performance, Value for money 💸💰READ MORE"
4,Terrific,This phone is super best performance and value for moneyREAD MORE
3,Nice,Good designed an good performance.....READ MORE
5,Value-for-money,Good performesREAD MORE
5,Terrific,Soo goodREAD MORE
5,Don't waste your money,Very bad 😠😠😠😠READ MORE
4,Highly recommended,Nice phoneREAD MORE
5,Simply awesome,I'm happyREAD MORE
5,Wonderful,GoodREAD MORE
5,Awesome,Very good productREAD MORE
5,Super!,ExcellentREAD MORE
5,Very Good,GoodREAD MORE
5,Fabulous!,GoodREAD MORE
5,Good quality product,GoodREAD MORE
5,Mind-blowing purchase,Awesome mobileREAD MORE
5,Just wow!,Budget PhoneREAD MORE
5,Absolute rubbish!,🌟Best mobile☆☝️⭐READ MORE
5,Unsatisfactory,"I filed a complaint against an issue of clear audio quality for  purchashed of this brand new unit realme narzo 30A , they sent an executive to check the quality of audio , that person is a B.A  student dont even know about the acoustic and how much type of speakers are there. He just updated the phn said nothing to me , click images and went away. After that i recieved a message that my problem resolved and the replacement of faulty unit is cancelled without resolving my quiry , *you should ...READ MORE"
5,Don't waste your money,Very bad 😠😠😠😠READ MORE
4,Perfect product!,One of the best Smartphone in budget. Best battery everREAD MORE
5,Classy product,Nice phone good battery but front camera is lowBut value for money best phoneREAD MORE
5,Worthless,Camera very poor .Camera is maximum use in phone the quality of camera is very poor.READ MORE
5,Worthless,Review after using 9 days...In my experience the product is totally waste of money..Good processorBad batteryCamera is averageBattery drain so fast...not look like 6000mah battery...If anyone buy this phone go for 4gb 64gb....Your money your decision...READ MORE
5,Super!,"Good product at this price, good performance, Value for money 💸💰READ MORE"
5,Terrific,This phone is super best performance and value for moneyREAD MORE
5,Nice,Good designed an good performance.....READ MORE
5,Value-for-money,Good performesREAD MORE
5,Terrific,Soo goodREAD MORE
4,Very Good,I LOVE THE REALME PHONESREAD MORE
5,Nice product,Nice prodecatREAD MORE
5,Great product,This phone really awesome. Unbelivable performance in this price range. Value for money.READ MORE
5,Did not meet expectations,Camera quality very badREAD MORE
5,Does the job,Super camera 📸 qualityREAD MORE
5,Pretty good,"There is no 18W charger, they give only 10W charger.READ MORE"
5,Terrible product,This phone call recording not available.only one side record.so not Like this phoneREAD MORE
3,Worth every penny,GoodREAD MORE
4,Value-for-money,It's good but bad camera quality very poorNormal gaming phone play as u like high graphic but sometimes not a heavy use phoneBig battery but slow charging speedAt least four hours full charging timeBut in this range good phoneEverything is average in this phoneREAD MORE
5,Useless product,Camera quality is very low 3 out of 10Battery is very good 10 out of 10Display & processor 4 out of 10READ MORE
5,Very Good,Average productREAD MORE
5,Worthless,Review after using 9 days...In my experience the product is totally waste of money..Good processorBad batteryCamera is averageBattery drain so fast...not look like 6000mah battery...If anyone buy this phone go for 4gb 64gb....Your money your decision...READ MORE
3,Worthless,Camera very poor .Camera is maximum use in phone the quality of camera is very poor.READ MORE
4,Nice,"Display is 720p, not up to markREAD MORE"
5,Terrific purchase,NiceREAD MORE
5,Nice,NiceREAD MORE
3,Highly recommended,GoodREAD MORE
4,Fabulous!,NiceREAD MORE
4,Fabulous!,Pretty good for this price rangeREAD MORE
5,Perfect product!,Very niceREAD MORE
5,Simply awesome,All looks good but the processor may stuck stuck going... Not fit for PUBGREAD MORE
4,Classy product,First of all thanks to Flipkart for prompt delivery in 2 days.Writing this review after 2 days of use. I had to buy a new mobile as my previous phone suddenly had speaker malfunction (lenovo K8 Note) after 3 years of news.Cons :1. No LED indicator. (Doesn't make any sense why they didn't add it)3. Many pre-installed useless apps that can't be uninstalled.4. The screen is a fingerprint magnet. Easily gets dirty. (screen toughness quality is not great).5. Camera unit is 2mm raised. (Migh...READ MORE
4,Worth every penny,BestREAD MORE
5,Really Nice,Just camera is the weak point.performance is awesome.BATTERY IS DECENT.KEEP IN MIND THIS PHONE HAS HEATING ISSUES WHILE CHARGING.Charger is not properly optimized.READ MORE
5,Brilliant,Well and good phone under 8000READ MORE
5,Value-for-money,It's good but bad camera quality very poorNormal gaming phone play as u like high graphic but sometimes not a heavy use phoneBig battery but slow charging speedAt least four hours full charging timeBut in this range good phoneEverything is average in this phoneREAD MORE
5,Very Good,Average productREAD MORE
4,Pretty good,"There is no 18W charger, they give only 10W charger.READ MORE"
5,Nice product,Best budget phone.READ MORE
4,Fabulous!,Heavy good mustREAD MORE
5,Good choice,"Very fast delivery ,thank u flipcartREAD MORE"
5,Could be way better,Bught phonrREAD MORE
4,Excellent,Very good build quality and value for money smartphoneREAD MORE
5,Pretty good,Its amazing phone by the way in this price rate .READ MORE
5,Best in the market!,Value for moneyREAD MORE
4,Best in the market!,GoodREAD MORE
5,Good quality product,Good phone for beginners.READ MORE
5,Brilliant,SuperREAD MORE
5,Best in the market!,Super awesomeREAD MORE
5,Awesome,GoodREAD MORE
4,Nice product,"Great phone gift by my mother,she is very happy .after 2 month use no issue faces ,value of money ,thank you FlipkartREAD MORE"
5,Nice product,"Initial Impressions(3+32 black) rs.8250Got this mobile a few days back and here are my thoughtsSince everyone knows about its pros,let me start with the cons1) right from the start when setting up the device. Google play store froze for a bit,not a big issue since it was only during the setup,now it works fine2) regarding build quality,the frame at the charging port is not fixed properly , it makes a creaking sound when pressed, not a big issue since it charges properly but it feels an...READ MORE"
4,Decent product,Battery good but camera not goodREAD MORE
5,Just wow!,Nice mobile under 9kREAD MORE
5,Worth every penny,Good for gamingREAD MORE
5,Just wow!,GoodREAD MORE
5,Wonderful,This mobile is good at this price segment... U can buy this phone.. one prlb is that this mobile does not had a good quality of face lock... My face lock get unlock by my small sister... U can buy this phone...READ MORE
5,Fabulous!,Super camera & disginREAD MORE
5,Best in the market!,"I recently purchased this narzo 30A smartphone from flipkart. After using it for a while now, I can say that this is the best value for money smartphone under 1000 rupees. Its processor is very good. Batterya backup is also very strong. It is best for students who are attending Online Classes these days.READ MORE"
5,Great product,AwesomeREAD MORE
5,Worth every penny,Quite very much for your birthdayREAD MORE
3,Terrific purchase,SuperREAD MORE
5,Slightly disappointed,Not bad but not reached ExpectationsREAD MORE
4,Mind-blowing purchase,Very nice simply awesomeREAD MORE
5,Terrific purchase,Love itREAD MORE
4,Simply awesome,Best in segmentREAD MORE
4,Classy product,Very good productREAD MORE
5,Must buy!,Good productREAD MORE
5,Brilliant,"Mind-blowing, outstandingREAD MORE"
5,Brilliant,"A great phone for this price, the processor is really great , can play PUBG in HD. Battery life is just wow ...the only con I could think of is Camera which I don't use muchREAD MORE"
4,Good quality product,Nice phone..I love it because battery backup is very goodREAD MORE
5,Utterly Disappointed,Waste of moneyREAD MORE
5,Simply awesome,"Ektara logistic is very good service but small problems in flipkart,READ MORE"
5,Awesome,niceREAD MORE
4,Best in the market!,GoodREAD MORE
4,Terrific,I bought it for my neighbour (Hasan).. The phn is absolutely good.READ MORE
4,Must buy!,awesome mobileREAD MORE
5,Perfect product!,"Very nice phone, good cameraREAD MORE"
4,Super!,ExcellentREAD MORE
5,Classy product,Great MobileREAD MORE
5,Wonderful,GoodREAD MORE
4,Super!,Nice mobileREAD MORE
5,Excellent,nice product for filp kartcamer is best qulityprosesser is nice workingREAD MORE
5,Fabulous!,GoodREAD MORE
4,Wonderful,I love the battery efficiency..It's last more than 3 days in normal useREAD MORE
5,Just wow!,BestREAD MORE
4,Wonderful,A very good product.U can buy it without any tnsn.READ MORE
5,Good,"Camera is not good.battery backup, performance, is decent.READ MORE"
5,Nice product,Very nice product🙂🙂🙂READ MORE
4,Simply awesome,OkREAD MORE
4,Wonderful,NiceREAD MORE
5,Wonderful,Good  awesomeREAD MORE
5,Fair,It's ok. But camera is not good.READ MORE
5,Delightful,it's a good productREAD MORE
4,Just wow!,"I have purchased this narzo 30A smartphone from flipkart after doing a lot of research on the internet and after viewing lot of youtube reviews. Finally after using it for a week now I am giving you my view on it. This is the best performing phone under 10,000 with best available processor in this price segment. The battery life is also very good. At last I want to thanks flipkart for providing best offers and super quick delivery.READ MORE"
5,Great product,Sound quality is also very good.READ MORE
4,Good,Value for moneyREAD MORE
4,Worth the money,Good productREAD MORE
4,Delightful,GoodREAD MORE
5,Awesome,"using this device from 1year and 7monthsh at the time of writing this review.Best parts:-Strong- fell many times from different heights and angles but not a scratch anywhere.Careless friendly - literally this device made for last long. It allows rough and tough use.Performance - no doubt one of the best, handle any type of applications, Games.Camera- at the time of launch it's the best of its time but now more technology developed and better options available in marketREAD MORE"
4,Great product,GoodREAD MORE
5,Value-for-money,Nice phoneREAD MORE
5,Very Good,"Its true feedback .Camera is average. .i bought this device at 7750 at particular time during discount , so this review is based on 7750. Its sound is not tooo much loud as compared to realme other Device.But yes sound is clear and loud enough.Battery is good. takes extra time to charge because of 6000 mah.Camera is good for video calls.I bough it for my mom, so its best for my mom. And all those who want a good phone in tight budget.This is something Really genuine review.I bough...READ MORE"
5,Terrific purchase,Very niceREAD MORE
3,Brilliant,goodREAD MORE
5,Simply awesome,Overall good smartphoneREAD MORE
5,Terrific purchase,Good sirbissREAD MORE
5,Wonderful,Good phone in this rangeREAD MORE
4,Perfect product!,GoodREAD MORE
4,Really Nice,very goodREAD MORE
3,Classy product,Good thunksREAD MORE
3,Worth every penny,I brought this phone for my dad he loved it and now mom is angry with me. Cause I am responsible for  dad's addict in PUBGREAD MORE
5,Very Good,Good mobile...READ MORE
5,Perfect product!,GoodREAD MORE
5,Awesome,It's good. I like it that's all.READ MORE
5,Good quality product,Osm product by realme battery backup very goodREAD MORE
5,Brilliant,BestREAD MORE
5,Excellent,OkREAD MORE
5,Highly recommended,BrilliantREAD MORE
5,Best in the market!,GoodREAD MORE
5,Good quality product,"Here i am writing a genuine review after 20days of use, i gifted this phone to my dad he is moderate user using only for calls and youtube stuff, after examine closely phone was mixed values, Pros:1- Performance good2- Battery backup good3- premium lookCons:1- Camera was too bad, not up to the mark not looks like 13mp, may be hoping SW updates fix this problem.2- Display was not upto the mark you won't see vibrant colors, look some what unclear like change of video color.Over all i...READ MORE"
5,Classy product,Good.READ MORE
3,Pretty good,GoodREAD MORE
4,Highly recommended,This phone is good but 3gb varriant performance is avg. It doesn't feel that g85 chipset is used.READ MORE
5,Worth every penny,Good MobileREAD MORE
5,Great product,GoodREAD MORE
5,Brilliant,NiceREAD MORE
5,Mind-blowing purchase,NiceREAD MORE
5,Fabulous!,Super     nice valueREAD MORE
5,Must buy!,"Performance was good, best mid range smartphoneREAD MORE"
5,Worth every penny,Best Budget PhoneREAD MORE
5,Good,Perfect phone under 10000 for gaming only But cameras are bad i mean its like an 8 and 5 mp cameras and charging speed is really slow even if 18 watts of charger is included in boxREAD MORE
5,Brilliant,Budget phoneREAD MORE
5,Pretty good,GoodREAD MORE
4,Just wow!,Very good phone in this rangeREAD MORE
5,Value-for-money,NiceREAD MORE
5,Nice product,Super 😘👍READ MORE
5,Awesome,It is a very good qualityREAD MORE
5,Terrific,It was superREAD MORE
5,Terrific purchase,NiceREAD MORE
5,Value-for-money,SuperREAD MORE
4,Worst experience ever!,No coverREAD MORE
4,Highly recommended,GoodREAD MORE
5,Simply awesome,Front camera is not good ...but all features are niceREAD MORE
5,Mind-blowing purchase,nice phone under this budgetREAD MORE
5,Wonderful,Good mobile. Value for money.READ MORE
3,Really Nice,Must bueREAD MORE
5,Delightful,GoodREAD MORE
5,Wonderful,Perfect in this rangeREAD MORE
5,Worth the money,Nice😁READ MORE
5,Great product,GoodREAD MORE
5,Worth every penny,Good mobile (KMH Surya)READ MORE
4,Nice product,GoodREAD MORE
5,Terrific purchase,Best realme Narzo 30AREAD MORE
5,Brilliant,Very goodREAD MORE
4,Pretty good,"Best budget friendly phone. I bought it for my father, Good choice for elderly people who uses a phone for daily pyrposeREAD MORE"
4,Highly recommended,GoodREAD MORE
5,Worth the money,GoodREAD MORE
3,Terrific,Good phone at real price.. quality good..fast delivery.. recommendREAD MORE
4,Worth every penny,Good mobileREAD MORE
5,Delightful,Nice mobileREAD MORE
5,Pretty good,Best phone in low budget and battery backup long timeREAD MORE
5,Great product,OkREAD MORE
3,Moderate,This product is not goodREAD MORE
5,Classy product,Very nice productREAD MORE
5,Brilliant,"Its very comfort to hold in hands and performance,battery,dsiplay too good..go for itREAD MORE"
4,Delightful,Nice productsREAD MORE
5,Great product,Good deviceREAD MORE
4,Nice product,Like itREAD MORE
4,Very Good,Very nice phone on price rangeREAD MORE
5,Really Nice,Mobile is super but camera low quality shrpness heavy battery is very very niceREAD MORE
5,Fabulous!,Good product in low rangeREAD MORE
4,Wonderful,GoodREAD MORE
5,Great product,Very goodREAD MORE
5,Highly recommended,"Best phone under 9000, battery is good, camera is ok.READ MORE"
5,Great product,Phone is not getting heat when playing free fire and call of duty I love this and the best part is I have played FF & cod for 4 hoursREAD MORE
4,Expected a better product,"Call Automatically disconnects, Frequently HangsREAD MORE"
5,Fair,I bought this smartphone and use some day after that suddenly I face a problem of hanging and freezing I think it's big problem of this smartphone after that I replaced this smartphone and find one new but I face hanging problem when I use camara app and other..i dont know this problem to be solved after  future software update. Overall according to me specifications wise phone is good but practically very bad. Camara performance not as good as specifications.. I think you have to see another...READ MORE
5,Classy product,GoodREAD MORE
4,Super!,Camera quality goodREAD MORE
5,Just wow!,ExcellentREAD MORE
5,Very Good,Vary goodREAD MORE
5,Nice product,Good phone...READ MORE
5,Decent product,Better price productREAD MORE
5,Just okay,Avarage mobileREAD MORE
5,Super!,Value for MoneyREAD MORE
5,Classy product,One of the Best Phone under 8'400Great performance with Helio G85Powerful battery 6000 mAh upto 2days long lasting Type C port with 18 watt Fast chargerREAD MORE
5,Must buy!,Lightning fast.READ MORE
3,Terrific,Super mobileREAD MORE
5,Simply awesome,Awesome.... 👍👍👍👍 Best mobile in this priceREAD MORE
5,Perfect product!,Nice phone. I like very much. Good phoneREAD MORE
5,Fabulous!,Very good productREAD MORE
5,Fabulous!,Nice look and life am very interested it's phoneREAD MORE
5,Excellent,Very nice lookREAD MORE
4,Excellent,nice product for filp kartcamer is best qulityprosesser is nice workingREAD MORE
5,Good,"Camera is not good.battery backup, performance, is decent.READ MORE"
5,Nice product,Very nice product🙂🙂🙂READ MORE
4,Simply awesome,OkREAD MORE
5,Highly recommended,I'm happyREAD MORE
3,Excellent,"Best in this price range 3gb ram,32gb rom in 8000, but try to buy 4gb ram,64rom in 9000,READ MORE"
5,Wonderful,Very nice phoneREAD MORE
4,Excellent,GoodREAD MORE
5,Mind-blowing purchase,Value for money ★★★★★READ MORE
5,Terrific,Fall in love with this phone thanks fkREAD MORE
5,Perfect product!,Nice brandREAD MORE
4,Great product,"Phone is good perfotmance and look wise ,value for money however little heavyREAD MORE"
5,Must buy!,Super value for moneyREAD MORE
4,Value-for-money,OkREAD MORE
5,Great product,Vere nice phone at this priceREAD MORE
5,Awesome,greatREAD MORE
5,Awesome,greatREAD MORE
5,Classy product,Value for money ...READ MORE
4,Perfect product!,Very nice 👍READ MORE
4,Wonderful,GoodREAD MORE
4,Good quality product,Nice....READ MORE
4,Value-for-money,Phone is best camera is poorREAD MORE
4,Wonderful,Nice product love thisREAD MORE
5,Best in the market!,NiceREAD MORE
5,Just wow!,Nice mobile aim very happyREAD MORE
5,Good,phone was good but inbox uh dont get any fast chargerREAD MORE
4,Perfect product!,ExcellentREAD MORE
5,Terrific,NiceREAD MORE
4,Must buy!,Very good productREAD MORE
4,Mind-blowing purchase,Full Satisfied with itREAD MORE
4,Worth every penny,Nice smartphoneREAD MORE
5,Good quality product,Good mobileREAD MORE
5,Super!,Valu for manyREAD MORE
5,Very poor,This mobile is good for common use as calling song fmREAD MORE
5,Awesome,Exlent product in this price battery backup is garda👌👌👌👌👌 super duper hit💓💓READ MORE
5,Nice product,Budget killerREAD MORE
5,Really Nice,V good productREAD MORE
4,Perfect product!,Value for moneyREAD MORE
5,Nice,Gaming superREAD MORE
4,Worth the money,Normaly gd not expected this price point.Good product nd thnkx flipkart.READ MORE
4,Excellent,Thish product is nice..READ MORE
5,Terrific,Impressive.READ MORE
4,Best in the market!,GoodREAD MORE
5,Decent product,Good mobileREAD MORE
5,Best in the market!,Good.READ MORE
5,Classy product,Very nice productREAD MORE
3,Delightful,Nice productsREAD MORE
5,Great product,Good deviceREAD MORE
5,Delightful,Very nice phone on price rangeREAD MORE
5,Wonderful,GoodREAD MORE
3,Great product,Very goodREAD MORE
5,Highly recommended,"Best phone under 9000, battery is good, camera is ok.READ MORE"
5,Very Good,Ood jobREAD MORE
4,Wonderful,Nic..READ MORE
5,Terrific,GreatREAD MORE
5,Super!,Best mobile in this range . Awesome performance in ultra mode . Battery backup 2 days .READ MORE
4,Really Nice,Battery backup is too good and the other features is good best mobile in 8000.READ MORE
4,Classy product,Superb PhoneREAD MORE
5,Terrific,Great mobile. Camera is better than iPhone. Charge is better than nuclear plantREAD MORE
5,Good choice,King in this price rangeREAD MORE
5,Simply awesome,Best ever mobile phone under 10kREAD MORE
4,Mind-blowing purchase,Value for money ★★★★★READ MORE
4,Terrific,Fall in love with this phone thanks fkREAD MORE
5,Perfect product!,Nice brandREAD MORE
5,Must buy!,Super value for moneyREAD MORE
5,Great product,Vere nice phone at this priceREAD MORE
5,Simply awesome,SuperbREAD MORE
5,Simply awesome,Awesome product 👌👌in affordable priceREAD MORE
4,Good,phone was good but inbox uh dont get any fast chargerREAD MORE
5,Perfect product!,ExcellentREAD MORE
4,Terrific,NiceREAD MORE
4,Must buy!,Very good productREAD MORE
5,Mind-blowing purchase,Full Satisfied with itREAD MORE
4,Worth every penny,Nice smartphoneREAD MORE
5,Good quality product,Good mobileREAD MORE
5,Super!,Valu for manyREAD MORE
5,Awesome,Exlent product in this price battery backup is garda👌👌👌👌👌 super duper hit💓💓READ MORE
3,Nice product,Budget killerREAD MORE
4,Perfect product!,Value for moneyREAD MORE
5,Nice,Gaming superREAD MORE
5,Terrific,Impressive.READ MORE
5,Value-for-money,Good productREAD MORE
3,Great product,"The performance is really good, even the display and the battery is just the best. Like I play music, played video games and only 1 percent of battery goes in 5to 6 hours of play, really great work.READ MORE"
4,Mind-blowing purchase,Nyc productREAD MORE
4,Expected a better product,Very West camera clarityDisplayREAD MORE
5,Great product,Nice cameraREAD MORE
4,Very Good,My Realme good price savings money thanku 😍😍READ MORE
3,Classy product,Amazing product❤❤❤READ MORE
3,Value-for-money,This is goodREAD MORE
5,Classy product,"Great for 7,999READ MORE"
5,Highly recommended,Osm flipkart.......READ MORE
5,Fabulous!,Happy 😊READ MORE
5,Mind-blowing purchase,Great purchaseREAD MORE
5,Worth the money,nice mobile i like itREAD MORE
5,Good choice,God mobileREAD MORE
5,Good quality product,"Nice,READ MORE"
4,Very Good,All are good in this priceREAD MORE
4,Really Nice,NiceREAD MORE
4,Unsatisfactory,Call sound mini speaker low....READ MORE
4,Mind-blowing purchase,Great phone for this price bracketREAD MORE
5,Excellent,❤️❤️❤️❤️ nice phone ☺️READ MORE
5,Wonderful,Awesome  phoneREAD MORE
5,Very Good,GoodREAD MORE
5,Wonderful,Processor is low.READ MORE
3,Delightful,India's No 1 mobile company realmeREAD MORE
5,Wonderful,GoodREAD MORE
5,Really Nice,Nice product except camera qualityREAD MORE
5,Great product,Best mobile gift for my girl friend 😘😘😘😘❤❤❤READ MORE
5,Perfect product!,Very nice 👌👌READ MORE
4,Classy product,I m happy..thank u flipkartREAD MORE
5,Simply awesome,Under budget  very good phoneREAD MORE
5,Super!,Nice handsetREAD MORE
5,Terrific,"The phone is good. Camera is good for the price, battery is lasting good.READ MORE"
5,Nice product,Nice Chinese phoneREAD MORE
5,Awesome,Good Phone for daily use. I bought this for my father.READ MORE
4,Nice product,BestREAD MORE
4,Really Nice,BestREAD MORE
5,Terrific,Amazing productREAD MORE
5,nice budget phone.,"very nice phone, performance, camera good, battery backup super, display slightly over sharpen and to me sound quality specially when listening with headphone not upto the mark.READ MORE"
4,Wonderful,Very good phone as per in this price.READ MORE
4,Mind-blowing purchase,NuceREAD MORE
3,Super!,Nice productREAD MORE
5,Decent product,Camera and Sound quality very poorREAD MORE
4,Slightly disappointed,Worst phone. Often lagging too much.Very disappointed with this productREAD MORE
5,Perfect product!,Excellent PhoneBest valuable Phonebut back cover is not availableREAD MORE
5,Worth every penny,NiceREAD MORE
5,Must buy!,"It's a budget friendly phone, good specsREAD MORE"
4,Good,Only one thing heavy weightREAD MORE
5,Fabulous!,Good productREAD MORE
5,Excellent,GoodREAD MORE
4,Value-for-money,Very best phone under 10kREAD MORE
4,Must buy!,It's awesome 😊😊😊READ MORE
3,Simply awesome,Totally good running.READ MORE
4,Good quality product,Better phone at a better price...!READ MORE
5,Nice product,Good deviceREAD MORE
5,Highly recommended,Budget wise a good one for this segment...READ MORE
5,Mind-blowing purchase,Great phone for this price bracketREAD MORE
3,Wonderful,Awesome  phoneREAD MORE
3,Very Good,GoodREAD MORE
5,Really Nice,Nice product except camera qualityREAD MORE
5,Great product,Best mobile gift for my girl friend 😘😘😘😘❤❤❤READ MORE
5,Classy product,I m happy..thank u flipkartREAD MORE
4,Simply awesome,Under budget  very good phoneREAD MORE
5,Super!,Nice handsetREAD MORE
5,Terrific,"The phone is good. Camera is good for the price, battery is lasting good.READ MORE"
5,Nice product,Nice Chinese phoneREAD MORE
5,Just wow!,Good Phone for daily use. I bought this for my father.READ MORE
4,Nice product,BestREAD MORE
5,Really Nice,BestREAD MORE
4,Terrific,Amazing productREAD MORE
4,nice budget phone.,"very nice phone, performance, camera good, battery backup super, display slightly over sharpen and to me sound quality specially when listening with headphone not upto the mark.READ MORE"
3,Bad quality,"This device is a defective peace it's has lots of major problems like heating issues, hanging issues, connectivity issues and moreREAD MORE"
4,Worth every penny,I think it is good to buy it is value for money and it's all things are good and perfect.READ MORE
5,Terrific purchase,Super mobileREAD MORE
5,Wonderful,Nice and beautiful productREAD MORE
5,Just okay,Camera is not good. Performance is not upto mark.READ MORE
5,Worth the money,Super phone money for valueREAD MORE
5,Terrific,Awesome 😎READ MORE
5,Classy product,"Very good phone in this price range but you should also aware that lowest price range phone is lowest it does not become similar as  60,000 rupees phoneREAD MORE"
5,Simply awesome,Best phone on this price.READ MORE
4,Does the job,GoodREAD MORE
5,Good quality product,Better phone at a better price...!READ MORE
5,Nice product,Good deviceREAD MORE
4,Must buy!,It was very good it POSSESS GOOD PERFORMENSREAD MORE
5,Nice product,Power of budget phoneREAD MORE
3,Decent product,AverageREAD MORE
5,Decent product,"It has powerful helio g85 but performance is very slow . And camera is also of bad quality but battery is so awesome, when you play pubg there is some lag issue in it. If you want to buying for gaming so please go for other. And it has gyroscope delay.READ MORE"
3,Mind-blowing purchase,my mobile is best and visca battery is running very goodREAD MORE
3,Terrific,Valuable 😊READ MORE
4,Excellent,wowREAD MORE
4,Just wow!,GoodREAD MORE
5,Super!,Good phoneREAD MORE
4,Highly recommended,Good phoneREAD MORE
5,Terrific,It's really awesomeREAD MORE
4,Good choice,WowREAD MORE
5,Wonderful,Value for MoneyREAD MORE
5,Really Nice,WowREAD MORE
5,Really Nice,Realme narzo 30a very good product and great value for moneyREAD MORE
4,Fabulous!,An excellent productREAD MORE
5,Absolute rubbish!,Not good for product hang in mobileREAD MORE
4,Terrific,Nice phone batari is ok camera ok thanku finipkard companyREAD MORE
5,Best in the market!,I just loved itREAD MORE
5,Not good,Display tuch very badREAD MORE
5,Just wow!,OkREAD MORE
5,Nice,GoodREAD MORE
5,Mind-blowing purchase,It's awesome 😊READ MORE
4,Perfect product!,Best phone and battery backup awsomeREAD MORE
5,Wonderful,Great phone under price 9000READ MORE
5,Fabulous!,Super buy it thank you flipkart super qualityREAD MORE
4,Very Good,Very nice velyu  for  30 aREAD MORE
5,Super!,Awsome....READ MORE
5,Super!,It's very useful for online classes.I purchased 2 no for my cousins.Value for money Battery back up supperpREAD MORE
4,Terrific purchase,Value for moneyREAD MORE
4,Terrific,Nice phone but little bit heavy.READ MORE
5,Brilliant,GoodREAD MORE
3,Value-for-money,GoodREAD MORE
5,Value-for-money,I think good in this rangeREAD MORE
3,Great product,Good productREAD MORE
5,Perfect product!,GoodREAD MORE
5,Very Good,Not recommended for gaming it heats a lot... The battery backup is good for daily user.....The bad thing in this movie is it takes more than 3 hours to full charge😭READ MORE
4,Nice product,GoodREAD MORE
4,Fair,Phone is good for old peoples only.READ MORE
5,Highly recommended,GoodREAD MORE
4,Wonderful,GoodREAD MORE
3,Super!,Good phoneREAD MORE
4,Highly recommended,Good phoneREAD MORE
4,Terrific,It's really awesomeREAD MORE
4,Really Nice,WowREAD MORE
4,Terrific,Nice phone batari is ok camera ok thanku finipkard companyREAD MORE
4,Fabulous!,Good...  Best performance oriented device in this price range....But the 3gb 32gb variant is not a good choice....READ MORE
5,Good choice,Nice  in price rangeslow charging due to battery high capacityREAD MORE
4,Nice product,Good option for this price...READ MORE
4,Decent product,GoodREAD MORE
5,Worth the money,Thank you filpkartREAD MORE
4,Brilliant,Overall satisfied as per the budget... Purchased for my dad. Processor is too good in this budget.. Camera not that good but that was not my priority. Satisfied with the purchase.READ MORE
5,Super!,Value for moneyREAD MORE
5,Terrific purchase,Using this from last few days. if you are looking for phone in segment of 7-8k. You can go for this.Noice productREAD MORE
5,Good,This mobile 1hour continues use overheatREAD MORE
5,Decent product,This mobile 1hour continues use overheat it's really trueREAD MORE
5,Simply awesome,GoodREAD MORE
5,Awesome,So really good phone display bettry design but camera not good average photoREAD MORE
5,Terrific purchase,GoodREAD MORE
5,Really Nice,Great Deal with Fully loaded features.READ MORE
4,Simply awesome,Very nice phone 👌👌READ MORE
5,Mind-blowing purchase,Awesome..READ MORE
5,Classy product,Best 👍👍👍👍👍👍READ MORE
4,Classy product,it's really awesome phone.READ MORE
4,Pretty good,Very nice👍READ MORE
5,Fabulous!,Good...  Best performance oriented device in this price range....But the 3gb 32gb variant is not a good choice....READ MORE
5,Good choice,Nice  in price rangeslow charging due to battery high capacityREAD MORE
5,Nice product,Good option for this price...READ MORE
4,Decent product,GoodREAD MORE
5,Worth the money,Thank you filpkartREAD MORE
4,Brilliant,Overall satisfied as per the budget... Purchased for my dad. Processor is too good in this budget.. Camera not that good but that was not my priority. Satisfied with the purchase.READ MORE
5,Super!,Value for moneyREAD MORE
5,Fabulous!,Nice Product Good QualityREAD MORE
5,Awesome,Value for money this mobile phone battery is good first charge and it's performance good thanks FlipkartREAD MORE
4,Brilliant,GoodREAD MORE
5,Worth every penny,Value for money love it..READ MORE
4,Great product,GoodREAD MORE
5,Value-for-money,OK for manyREAD MORE
5,Fabulous!,ExcellentREAD MORE
5,Simply awesome,Really niceREAD MORE
5,Nice product,"No Full hd display and camera quality is not good , over all value for moneyREAD MORE"
5,Great product,Nice productREAD MORE
4,Just okay,Phone is just awesome and features in it is so good and the good camera quality in this budget is difficult and display and battery life is goodREAD MORE
4,Mind-blowing purchase,Awesome..READ MORE
5,Fair,Just ok I am not satisfied.READ MORE
5,Good,Phone is ok ok. But not so good. Not satisfied with the phone display size.. But fast charger is not working battery is also draining too fast.  Changing time is very long....But under 7999 it's ok. But not the best.READ MORE
4,Delightful,"A good product For online based classes, no issues past one week. Smoothly works. Don't have any issues like hang, blink or software crash.READ MORE"
5,Very Good,Ok....Good mobile for this rangeREAD MORE
3,Highly recommended,Value for money...READ MORE
5,Nice product,GoodREAD MORE
3,Simply awesome,Really its so good ....READ MORE
4,Really Nice,Good productREAD MORE
5,Super!,Flipkart is super firs delivery..narzo 30a this price segmnt one of the best 🤳READ MORE
5,Brilliant,NiceREAD MORE
5,Fabulous!,Battery back up is goodREAD MORE
5,Good choice,Nice budget phone for meREAD MORE
4,Simply awesome,AwesomeREAD MORE
4,Good quality product,Good for GAMINGREAD MORE
5,Awesome,"It is very good phone in all types of work like gaming, and other thingsREAD MORE"
